nid,vid,title
2001145,1001880,"1135: Unsolved De-novo Freestyle 57"
2001147,1001882,"1136: Revisiting Puzzle 90: Heliomicin"
2001157,1001892,"HIV protease"
2001159,1001894,"Freestyle Design 40"
2001161,1001896,"Freestyle Design 40"
2001164,1001899,"Beginner Puzzle (<150): Mini Arabidopsis Multi-Start Puzzle"
2001168,1001903,"GTPase Ras"
2001170,1001905,"HIV protease"
2001172,1001907,"Freestyle Design 40"
2001175,1001910,"1137:  Two-component Abeta binder design"
2001178,1001913,"Freestyle Design 200"
2001183,1001918,"1138: Unsolved De-novo Freestyle 57: Predicted Contacts"
2001185,1001920,"1139: Revisiting Puzzle 91: Virus Protein"
2001191,1001926,"Beginner Puzzle (<150): Easy Mini Freestyle"
2001194,1001929,"Freestyle Design 20"
2001196,1001931,"HIV protease"
2001209,1001944,"1140: 65 Residue Symmetric Dimer Design: Satisfied H-bonds"
2001215,1001950,"1141: Revisiting Puzzle 92: Bacteria"
2001217,1001952,"Freestyle Design 40"
2001220,1001955,"Beginner Puzzle (<150): Parabacteroides Distasonis"
2001234,1001969,"1142: Unsolved De-novo Freestyle 58"
2001238,1001973,"c2n drug design puzzle"
2001245,1001980,"Freestyle Design: Variable Length"
2001249,1001984,"1143: Revisiting Puzzle 93: Spider Toxin"
2001253,1001988,"Beginner Puzzle (<150): Staphylococcus Aureus Electron Density"
2001255,1001990,"1144:  How low can you go? 10-residue Marburg binder design"
2001264,1001999,"Freestyle Design: Variable Length"
2001266,1002001,"HIV protease"
2001268,1002003,"HIV protease"
2001271,1002006,"Drug Design: C2N transformations"
2001275,1002010,"Drug Design: C2N transformations"
2001281,1002016,"Freestyle Design: Variable Length"
2001287,1002022,"1145: Unsolved De-novo Freestyle 58: Cell Membrane"
2001291,1002026,"1146: Revisiting Puzzle 94: Mouse"
2001294,1002029,"Beginner Puzzle (<150): Docking Design"
2001299,1002034,"GTPase Ras"
2001302,1002037,"1147: 75 Residue Symmetric Dimer Design: Limited HBonds"
2001306,1002041,"1147b: 75 Residue Symmetric Dimer Design: Satisfied H-Bonds"
2001308,1002043,"1148: Unsolved De-novo Freestyle 58: Predicted Contacts"
2001311,1002046,"1149: Revisiting Puzzle 95: Chicken"
2001314,1002049,"electron density encryption"
2001317,1002052,"Freestyle Design: Variable Length"
2001318,1002053,"Beginner Puzzle (<150): Symmetry Design"
2001319,1002054,"[DEVPREV]: Blind Electron Density 11"
2001331,1002066,"1150: 60 Residue Symmetric Dimer Design: Limited HBonds"
2001338,1002073,"1151: Revisiting Puzzle 96: Collagen"
2001342,1002077,"Beginner Puzzle (<150): Mini Arabidopsis Multi-Start Puzzle"
2001344,1002079,"1152: Foldit vs. UMich Electron Density Challenge"
2001347,1002082,"Freestyle Design: Variable Length"
2001355,1002090,"Freestyle Design 20"
2001366,1002101,"1153: Revisiting Puzzle 97: Pig"
2001370,1002105,"HIV protease"
2001380,1002115,"HIV protease"
2001382,1002117,"Beginner Puzzle (<150): Easy Mini Freestyle"
2001389,1002124,"HIV protease"
2001391,1002126,"HIV protease"
2001404,1002139,"1154: Revisiting Puzzle 109: Pumpkin"
2001407,1002142,"1155: gp120 Design: V3 Hairpin"
2001408,1002143,"Beginner Puzzle (<150): Parabacteroides Distasonis"
2001416,1002151,"Freestyle Design 150"
2001421,1002156,"Freestyle Design: Variable Length"
2001432,1002167,"Freestyle Design: Variable Length"
2001433,1002168,"1156: Revisiting Puzzle 110: Turkey"
2001438,1002173,"Freestyle Design: Variable Length"
2001440,1002175,"Beginner Puzzle (<150): Staphylococcus Aureus Electron Density"
2001442,1002177,"Freestyle Design: Variable Length"
2001445,1002180,"Freestyle Symmetric Design: 80 Trimer"
2001450,1002185,"1157: 60 Residue Monomer Design"
2001453,1002188,"1157b: 60 Residue Monomer Design"
2001457,1002192,"Drug Design: C2N transformations - testgroup"
2001465,1002200,"HIV protease"
2001472,1002207,"1158: Revisiting Puzzle 111: Mouse"
2001475,1002210,"Drug Design: C2N transformation"
2001476,1002211,"Beginner Puzzle (<150): Docking Design"
2001478,1002213,"1159: gp120 Design: Frozen V3 Hairpin"
2001481,1002216,"Freestyle Design 200"
2001483,1002218,"Freestyle Design 500"
2001489,1002224,"1160: 70 Residue Monomer Design"
2001498,1002233,"HIV protease"
2001500,1002235,"Freestyle Design 20"
2001509,1002244,"1161: Revisiting Puzzle 112: Bovine"
2001512,1002247,"1162: Unsolved De-novo Freestyle 59"
2001513,1002248,"Beginner Puzzle (<150): Symmetry Design"
2001514,1002249,"1163: 80 Residue Monomer Design"
2001520,1002255,"Abeta Binder Piecewise Design"
2001523,1002258,"Freestyle Design 80"
2001528,1002263,"HIV protease"
2001530,1002265,"HIV protease"
2001532,1002267,"HIV protease"
2001540,1002275,"1164: Revisiting Puzzle 113: White Birch"
2001542,1002277,"HIV protease"
2001544,1002279,"Freestyle Design 40"
2001546,1002281,"GTPase Ras"
2001548,1002283,"Beginner Puzzle (<150): Mini Arabidopsis Multi-Start Puzzle"
2001552,1002287,"1165: Unsolved De-novo Freestyle 60"
2001557,1002292,"Freestyle Design 500"
2001559,1002294,"Freestyle Design: Variable Length"
2001561,1002296,"Freestyle Design: Variable Length"
2001564,1002299,"Freestyle Design 500"
2001565,1002300,"Freestyle Design: Variable Length"
2001566,1002301,"1166: 65 Residue Monomer Design"
2001568,1002303,"Freestyle Design 100"
2001569,1002304,"Freestyle Design 500"
2001571,1002306,"Freestyle Symmetric Design: 40 Dimer"
2001573,1002308,"Freestyle Symmetric Design: 40 Dimer"
2001577,1002312,"HIV protease"
2001579,1002314,"GTPase Ras"
2001581,1002316,"1167: Revisiting Puzzle 114: Black Mamba"
2001582,1002317,"Beginner Puzzle (<150): Easy Mini Freestyle"
2001589,1002324,"GTPase Ras"
2001603,1002338,"1168: Unsolved De-novo Freestyle 61"
2001650,1002385,"Freestyle Design 200"
2001651,1002386,"1169: 75 Residue Monomer Design"
2001653,1002388,"Freestyle Design 40"
2001658,1002393,"HIV protease"
2001664,1002399,"1170: Revisiting Puzzle 115: Exocyst"
2001666,1002401,"Freestyle Design 40"
2001668,1002403,"Freestyle Design 20"
2001671,1002406,"Beginner Puzzle (<150): Parabacteroides Distasonis"
2001672,1002407,"1171: 60 Residue Symmetric Dimer Design: H-Bond Networks"
2001674,1002409,"1172: 85 Residue Monomer Design"
2001690,1002425,"Contest Template Test"
2001692,1002427,"1173: Revisiting Puzzle 117: Transport Mutant"
2001693,1002428,"1174: 70 Residue Symmetric Hexamer Design: Protein Snowflakes"
2001694,1002429,"1175: Unsolved De-novo Freestyle 62"
2001695,1002430,"1176: Revisiting Puzzle 124: PDZ Domain"
2001696,1002431,"Beginner Puzzle (<150): Staphylococcus Aureus Electron Density"
2001697,1002432,"1177: Unsolved De-novo Freestyle 63"
2001701,1002436,"Freestyle Symmetric Design: 80 Trimer"
2001704,1002439,"Freestyle Design 150"
2001707,1002442,"Freestyle Symmetric Design: 40 Dimer"
2001709,1002444,"Beginner Puzzle (<150): Docking Design"
2001712,1002447,"SEAL MYOGLOBIN"
2001723,1002458,"1178: Revisiting Puzzle 125: Ice Binding"
2001729,1002464,"Beginner Puzzle (<150): Symmetry Design"
2001734,1002469,"1179: 70 Residue Symmetric Dimer Design: H-Bond Networks"
2001738,1002473,"1180: Unsolved De-novo Freestyle 64"
2001744,1002479,"Freestyle Design 200"
2001746,1002481,"Freestyle Design 500"
2001757,1002492,"1181: Revisiting Puzzle 126: Ethanolamine Utilization"
2001759,1002494,"Beginner Puzzle (<150): Mini Arabidopsis Multi-Start Puzzle"
2001767,1002502,"1182: 55 Residue Asymmetric Dimer Design: HBond Networks"
2001773,1002508,"Freestyle Symmetric Design: 80 Trimer"
2001779,1002514,"1183: Unsolved De-novo Freestyle 65"
2001783,1002518,"1184: Revisiting Puzzle 134:  Rice"
2001788,1002523,"Beginner Puzzle (<150): Easy Mini Freestyle"
2001794,1002529,"1185: Unsolved De-novo Freestyle 66"
2001800,1002535,"HIV protease"
2001803,1002538,"1186: Revisiting Puzzle 135: E. coli"
2001816,1002551,"Beginner Puzzle (<150): Parabacteroides Distasonis"
2001822,1002557,"1187: 60 Residue Symmetric Trimer: H-Bond Networks"
2001825,1002560,"1188: Unsolved De-novo Freestyle 67"
2001836,1002571,"Freestyle Design 100"
2001842,1002577,"HIV protease"
2001845,1002580,"1189: Revisiting Puzzle 136: Cell Adhesion"
2001847,1002582,"Freestyle Design 40"
2001849,1002584,"Freestyle Design: Variable Length"
2001851,1002586,"Beginner Puzzle (<150): Staphylococcus Aureus Electron Density"
2001857,1002592,"1190: Unsolved De-novo Freestyle 68"
2001860,1002595,"1191: 65 Residue Symmetric Tetramer: H-Bond Networks"
2001862,1002597,"Freestyle Design 20"
2001866,1002601,"Frizzled Design Puzzle Contest"
2002022,1002757,"Freestyle Design 500"
2002024,1002759,"Freestyle Design: Variable Length"
2002032,1002767,"Freestyle Design 500"
2002051,1002786,"1192: Revisiting Puzzle 137: Rosetta Decoy"
2002052,1002787,"Beginner Puzzle (<150): Docking Design"
2002056,1002791,"1193: UMich Challenge: Refined Density"
2002058,1002793,"1194: Unsolved De-novo Freestyle 69"
2002069,1002804,"Freestyle Design 200"
2002071,1002806,"Freestyle Design: Variable Length"
2002081,1002816,"1195: Revisiting Puzzle 138: Rosetta Decoy 2"
2002082,1002817,"Beginner Puzzle (<150): Symmetry Design"
2002089,1002824,"1196: 70 Residue Monomer Design: More Sheets!"
2002091,1002826,"Freestyle Design 500"
2002093,1002828,"1197: Unsolved De-novo Freestyle 70"
2002100,1002835,"1198: Revisiting Puzzle 139: Rosetta Decoy 3"
2002102,1002837,"DHFR Ligand Design Tool Testing"
2002103,1002838,"Beginner Puzzle (<150): Mini Arabidopsis Multi-Start Puzzle"
2002106,1002841,"Freestyle Design 100"
2002107,1002842,"Freestyle Design: Variable Length"
2002108,1002843,"1199: 70 Residue Monomer Design"
2002110,1002845,"1200: Unsolved De-novo Freestyle 71"
2002114,1002849,"Freestyle Design: Variable Length"
2002116,1002851,"Contest Template Test"
2002118,1002853,"Freestyle Design: Variable Length"
2002120,1002855,"Freestyle Design: Variable Length"
2002126,1002861,"1201: Revisiting Puzzle 140: Rosetta Decoy 4"
2002128,1002863,"Beginner Puzzle (<150): Easy Mini Freestyle"
2002131,1002866,"Freestyle Design 40"
2002133,1002868,"Freestyle Design 20"
2002138,1002873,"Freestyle Design 80"
2002140,1002875,"1202: 75 Residue Monomer Design"
2002141,1002876,"1203: Unsolved De-novo Freestyle 72"
2002150,1002885,"1204: Revisiting Puzzle 141: Rosetta Decoy 5"
2002153,1002888,"GTPase Ras"
2002156,1002891,"Beginner Puzzle (<150): Parabacteroides Distasonis"
2002158,1002893,"1205: 75 Residue Monomer Design: Helical Bundles"
2002161,1002896,"[DEVPREV] Variable Length Freestyle with Rama Map"
2002166,1002901,"1206: Unsolved De-novo Freestyle 73"
2002171,1002906,"1207: Revisiting Puzzle 142: Rosetta Decoy 6"
2002176,1002911,"HIV protease"
2002184,1002919,"1208: 75 Residue Monomer Design: Rama Map"
2002185,1002920,"Beginner Puzzle (<150): Staphylococcus Aureus Electron Density"
2002196,1002931,"1209: Unsolved De-novo Freestyle 74"
2002212,1002947,"1210: Revisiting Puzzle 143: Rosetta Decoy 7"
2002217,1002952,"Beginner Puzzle (<150): Docking Design"
2002224,1002959,"1211: 85 Residue Monomer Design: Rama Map"
2002227,1002962,"Frizzled Design Puzzle Contest"
2002232,1002967,"1212: Unsolved De-novo Freestyle 75"
2002239,1002974,"1213: Revisiting Puzzle 144: Rosetta Decoy 8"
2002241,1002976,"Beginner Puzzle (<150): Symmetry Design"
2002243,1002978,"1214: 65 Residue Monomer Design: Residue Count Filter"
2002244,1002979,"[DEVPREV] Puzzle 1214 Clone: No Rama Map"
2002247,1002982,"1215: Unsolved De-novo Freestyle 76"
2002249,1002984,"Nanog Transcription Factor"
2002251,1002986,"Contest Template Test"
2002253,1002988,"Freestyle Design: Variable Length"
2002255,1002990,"1215b: Unsolved De-novo Freestyle 76"
2002267,1003002,"1216: Revisiting Puzzle 146: Rosetta Decoy 9"
2002269,1003004,"Freestyle Design: Variable Length"
2002273,1003008,"Freestyle Design 100"
2002274,1003009,"SEAL MYOGLOBIN"
2002275,1003010,"Freestyle Design 100"
2002277,1003012,"Beginner Puzzle (<150): Mini Arabidopsis Multi-Start Puzzle"
2002280,1003015,"Freestyle Design 500"
2002282,1003017,"Freestyle Design 500"
2002284,1003019,"Contest Template Test"
2002290,1003025,"1217: 80 Residue Monomer Design: Residue Count Filter"
2002294,1003029,"1218: Unsolved De-novo Freestyle 77"
2002299,1003034,"1219: Revisiting Puzzle 147: Rosetta Decoy 10"
2002301,1003036,"Beginner Puzzle (<150): Easy Mini Freestyle"
2002304,1003039,"Freestyle Design 200"
2002308,1003043,"1220: 70 Residue Monomer Design: Residue Count Filter"
2002315,1003050,"1221: Disordered Electron Density: Round 1"
2002322,1003057,"Freestyle Design 200"
2002324,1003059,"Freestyle Design 40"
2002327,1003062,"1222: Revisiting Puzzle 148: Rosetta Decoy 11"
2002332,1003067,"Beginner Puzzle (<150): Parabacteroides Distasonis"
2002334,1003069,"1223: 75 Residue Monomer Design: Residue Count Filter"
2002339,1003074,"Freestyle Design 100"
2002341,1003076,"Freestyle Design 100"
2002345,1003080,"Freestyle Symmetric Design: 40 Dimer"
2002346,1003081,"1224: Unsolved De-novo Freestyle 78"
2002355,1003090,"DHFR Ligand Design Tool Testing"
2002356,1003091,"1225: Revisiting Puzzle 150: Rosetta Decoy 12"
2002366,1003101,"Beginner Puzzle (<150): Staphylococcus Aureus Electron Density"
2002372,1003107,"HIV protease"
2002376,1003111,"1226: 85 Residue Monomer Design: Residue Count Filter"
2002379,1003114,"Contest Template Test"
2002381,1003116,"Freestyle Design 500"
2002383,1003118,"Freestyle Design: Variable Length"
2002385,1003120,"Freestyle Design: Variable Length"
2002390,1003125,"Freestyle Design 500"
2002395,1003130,"Freestyle Design 20"
2002399,1003134,"1227: Unsolved De-novo Freestyle 78: Predicted Contacts"
2002402,1003137,"Freestyle Design: Variable Length"
2002405,1003140,"Freestyle Symmetric Design: 40 Dimer"
2002411,1003146,"1228: Revisiting Puzzle 153: Rosetta Decoy 13"
2002413,1003148,"Contest Template Test"
2002415,1003150,"Freestyle Design 500"
2002417,1003152,"Freestyle Design: Variable Length"
2002420,1003155,"Beginner Puzzle (<150): Docking Design"
2002425,1003160,"1229: 65 Residue Monomer Design: Residue Count Filter"
2002429,1003164,"1230: Disordered Electron Density: Round 2"
2002435,1003170,"Freestyle Design 20"
2002438,1003173,"1231: Unsolved De-novo Freestyle 79"
2002442,1003177,"1232: Revisiting Puzzle 157: Rosetta Decoy 14"
2002446,1003181,"Beginner Puzzle (<150): Symmetry Design"
2002448,1003183,"1233: 90 Residue Monomer Design: Residue Count Filter"
2002454,1003189,"1234: Unsolved De-novo Freestyle 79: Predicted Contacts"
2002457,1003192,"Freestyle Design 40"
2002458,1003193,"HIV Protease 1 - test ligand tools"
2002460,1003195,"1235: Revisiting Puzzle 165: Rosetta Decoy 15"
2002462,1003197,"Freestyle Design 200"
2002465,1003200,"HIV Protease 1 - Ligand Design Tools"
2002466,1003201,"Beginner Puzzle (<150): Mini Arabidopsis Multi-Start Puzzle"
2002469,1003204,"1236: 80 Residue Monomer Design: Residue Count Filter"
2002475,1003210,"1237: Unsolved De-novo Freestyle 80"
2002481,1003216,"1238: Revisiting Puzzle 52: Bacteria Energy"
2002485,1003220,"Beginner Puzzle (<150): Easy Mini Freestyle"
2002486,1003221,"1239: 65 Residue Monomer Design: Residue Count Filter"
2002493,1003228,"Freestyle Design 200"
2002494,1003229,"1240: Unsolved De-novo Freestyle 80: Predicted Contacts"
2002499,1003234,"1240b: Unsolved De-novo Freestyle 80: Predicted Contacts"
2002500,1003235,"1241: Revisiting Puzzle 54: Human Fyn"
2002504,1003239,"Beginner Puzzle (<150): Parabacteroides Distasonis"
2002510,1003245,"GTPase Ras"
2002513,1003248,"1242: 85 Residue Monomer Design: Residue Count Filter"
2002515,1003250,"[DEVPREV] Puzzle 1242 Clone: Ideal Loops Filter"
2002518,1003253,"Freestyle Design: Variable Length"
2002519,1003254,"Freestyle Design 500"
2002522,1003257,"1243: Unsolved De-novo Freestyle 81"
2002527,1003262,"1244: Revisiting Puzzle 55: Scorpion Toxin"
2002531,1003266,"Beginner Puzzle (<150): Staphylococcus Aureus Electron Density"
2002538,1003273,"[DEVPREV] Reposted Puzzle 1242 Clone: Ideal Loops Filter"
2002542,1003277,"Freestyle Design: Variable Length"
2002544,1003279,"1245: 70 Residue Monomer Design: Residue Count Filter"
2002546,1003281,"1246: Unsolved De-novo Freestyle 81: Predicted Contacts"
2002549,1003284,"1247: Revisiting Puzzle 57: Beta-Neurotoxin"
2002550,1003285,"Beginner Puzzle (<150): Docking Design"
2002553,1003288,"1248: 75 Residue Monomer Design: Ideal Loop Filter"
2002554,1003289,"1249: Electron Density Reconstruction 1"
2002562,1003297,"1250: Revisiting Puzzle 58: Insulin Mutant"
2002564,1003299,"Beginner Puzzle (<150): Symmetry Design"
2002565,1003300,"1251: 90 Residue Monomer Design: Ideal Loop Filter"
2002567,1003302,"1252: Unsolved De-novo Freestyle 82"
2002572,1003307,"1253: Revisiting Puzzle 59: TCR Binding Protein"
2002574,1003309,"Beginner Puzzle (<150): Mini Arabidopsis Multi-Start Puzzle"
2002578,1003313,"1254: 80 Residue Monomer Design: Ideal Loop Filter"
2002582,1003317,"1255: Unsolved De-novo Freestyle 82: Predicted Contacts"
2002583,1003318,"1256: Revisiting Puzzle 60: Beta Barrel"
2002584,1003319,"Beginner Puzzle (<150): Easy Mini Freestyle"
2002588,1003323,"Multi-Start Bacteroides Vulgatus Contest"
2002590,1003325,"1257: 65 Residue Monomer Design: Ideal Loop Filter"
2002595,1003330,"1258: Tuberculosis Challenge - Phase 1"
2002597,1003332,"Freestyle Design 40"
2002599,1003334,"1259: Revisiting Puzzle 61: Designer Protein Top7"
2002600,1003335,"Beginner Puzzle (<150): Parabacteroides Distasonis"
2002605,1003340,"1260: 85 Residue Monomer Design: Ideal Loop Filter"
2002607,1003342,"1261: Tuberculosis Challenge - Phase 2: Predicted Contacts"
